Water Source Type,Contaminant Level (ppm),Turbidity (NTU),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Water Treatment Method,Access to Clean Water (% of Population),Sanitation Coverage (% of Population),Rainfall (mm per year),Temperature (°C),Population Density (people per km²),Risk Level
River,71.22086905624829,14.801919817512756,20.839571260056086,21.038393436103796,230.15550388862397,Filtered,53.92507180234779,47.353586000810864,1305.2442412111993,23.564826452921647,2401.9274829125407,High
River,81.51208701484816,11.510149853348011,20.06558409209313,27.312960652168506,303.31517250049217,Chlorinated,38.56699838429857,48.06916869980838,928.4434285927385,34.31896278967176,4617.005445436097,High
Treated Supply,87.12101273187352,10.366260561012052,15.354494475131776,21.022544956409504,325.53782003416586,Chlorinated,44.69185791359357,54.96920052250843,1397.2728264835057,37.619119021541984,2384.5804746868803,High
Treated Supply,84.16077593474783,7.379132156609982,19.26864338730895,22.016858136815067,273.94277654046107,Chlorinated,39.2066845926481,46.884950773341615,1383.0558177473056,29.828341831476514,4677.599026667896,High
Open Well,69.62080296658864,7.60289888542656,17.188081068447804,25.021739088932918,417.69460389063244,None,33.33221257482409,51.19666884458843,1371.0819242398857,18.499953736233195,3468.875685583723,High
Treated Supply,62.57107365041002,10.61693702199262,22.82599094414349,29.358030451465243,273.17803975054983,Chlorinated,51.56755147556282,36.477159826046886,1468.0707075537757,35.47751351928014,2407.023907493841,High
Open Well,81.35027097154081,13.319620663867287,14.093543748766738,20.042993869455913,301.9111920781072,None,40.40526063090262,35.175305604175186,1018.606517845354,30.552828513792452,1759.6267905566883,High
River,90.43364988870795,13.74487682924067,18.67623319727636,25.857950143603325,222.76895670014648,Chlorinated,53.58959572816306,44.40197773087107,1191.9039633728974,36.310393746356375,2560.2263521863947,High
Open Well,118.50586140428126,9.951457647228201,21.394675596036514,20.043000507644457,389.56065559881324,None,35.545997873171395,51.849525353711854,1287.5096932357294,31.840153355476925,3722.3627297319326,High
Treated Supply,103.88954885612758,7.329903192569528,22.481629520010074,21.568720377467326,282.59846081903135,None,37.71179889648065,37.79623818012429,938.8819683894322,36.44760183096495,3788.955082179541,High
Open Well,92.29314610249395,10.972044645922464,23.30627515622041,20.109769083262126,415.4689228750685,Chlorinated,42.815715891280604,35.66832993126837,1166.4819314410188,20.00686572241683,2086.018382540436,High
Treated Supply,78.83524614441876,12.829279268511101,20.065423568353754,22.93863926375861,370.2747012273102,None,32.90122163819839,48.184320661420415,941.5825083737691,20.265153580666126,2051.284695893617,High
Open Well,87.20166185843674,8.806672290129356,24.629695678868146,13.837829943022054,484.9428711133402,Chlorinated,44.30614174027691,35.444224707295724,1333.914640856146,29.002349990742143,3984.287994617433,High
Treated Supply,83.45043754780448,11.078342489924403,24.440392268928044,13.11452901477195,380.5053255557474,Chlorinated,52.89859056953582,37.9395136495757,1197.283376835248,32.56296378834891,3265.189819802147,High
Treated Supply,60.7109403463192,9.01200559546339,19.256582255513237,26.726511006625394,350.32844759254175,Filtered,41.18327279854831,48.70781906867204,912.5933967875743,33.29464902175548,4264.147233815806,High
Treated Supply,110.53180393474526,14.564062728907702,12.185155881012033,25.538547829834265,315.441212443029,Filtered,49.587394202694206,32.61775719817496,1223.7967319632146,32.449018923192774,2028.6707872434868,High
Open Well,72.67086799093877,7.377298802100793,20.800169330511636,23.223817266065268,325.31725925518595,Filtered,44.56909673257412,53.90440188978477,1074.972826454769,35.43640489742888,3319.9143713495114,High
River,116.00994210053923,12.036361084336747,17.319936142116582,26.044543997745254,401.2801740934385,Filtered,49.83474695279811,30.180498404887064,1042.9823051602712,33.965285282448804,3916.4364184590445,High
Treated Supply,75.0546283731464,6.923544677111367,12.433082345224204,21.33522638211463,374.17229454434266,Chlorinated,40.559460233476024,44.45427283867987,1320.841940796191,35.12383295613869,4231.080580087359,High
Treated Supply,107.90811575224657,12.526528817646948,15.970895590425549,18.883787128118676,368.88553051653196,Chlorinated,44.89283348134006,40.28559089781731,1281.036750841983,31.03979678304188,3893.9231717517496,High
Treated Supply,115.24154286269892,6.113446957037281,22.5858793169768,13.248160871399609,494.7233297105548,None,42.229787748741444,46.66797097481566,1066.1408110039959,32.61601485725389,3467.8595590357386,High
Treated Supply,72.55503484912636,7.802652288768676,14.69125008533759,23.426541338664453,173.63326609765193,Chlorinated,45.647828668852696,54.26624947747133,1266.1345429308,20.713868405501714,3157.94899938696,High
River,87.5994350919138,8.175473432545594,24.099463330659,24.079629126526925,196.0556970382429,Chlorinated,31.355491628518234,43.45698123886551,1456.2561129311616,26.335608539788886,3028.2247606116584,High
Treated Supply,95.4387262713154,13.871243650436478,13.5721720808358,22.25937730589811,431.01117302887326,Chlorinated,38.46627741709217,51.36874719133807,1169.2665834392994,31.25675735280506,1595.8103391585685,High
Open Well,82.97555203003509,13.168320441343514,24.544580834802805,20.130083466755295,300.2787640148599,None,34.08293430019527,41.63352958125195,1323.6685895877695,19.52282471133431,3347.9034708894983,High
Treated Supply,116.80354135739739,8.154718022916365,23.652798538234855,29.303336257814227,435.8183045378793,Chlorinated,32.71305813858804,54.828005226314275,1062.6113025051138,23.989261835090804,3524.3265004307905,High
Open Well,77.01123987402306,6.961404108938107,22.173772618505428,13.887068145219343,438.7077931555484,Filtered,49.970871035064874,46.93387419699796,1404.2663300059348,37.9188290728561,3249.229503837916,High
River,115.85970274691967,14.034299409914317,22.222828547625678,15.565903424378424,452.7747533698403,Filtered,40.744219175484155,36.217780465263736,1144.0485279895859,24.920994042418755,4889.646166462,High
Open Well,71.7270171345988,9.389157419929415,18.88824952698313,22.224830085436633,340.6814832618695,Chlorinated,34.69350319673882,34.586188265812766,1213.7395781991627,34.540705718346885,2732.7212435051474,High
Treated Supply,75.93365529510636,6.174507155993388,16.72047762775034,15.386552479917246,263.1720705987887,Chlorinated,38.6514160561139,34.78877417524973,1295.4758931027482,34.20872445523567,4363.336945969302,High
Treated Supply,72.41416075739623,9.062334659180266,21.74371623283794,15.8821257640129,486.05894123311487,Filtered,54.47261763922337,47.16340846335212,1004.8801623609867,34.235697480476375,4361.16047341667,High
River,118.89869125247661,7.937282206369038,16.904106376833425,29.45334326447816,221.23468512244477,None,53.03464324373121,39.37304276650839,1361.0285763293941,30.63171509800937,2727.322198613291,High
Open Well,68.7021658727287,6.632954312306717,12.680756670312473,27.8083315586741,370.65865432839337,Chlorinated,33.672551804999046,35.05759280483074,1490.2108566457077,34.433323150472546,3187.7879685111666,High
Treated Supply,113.52355511753959,10.43032591982647,21.68348135657924,23.390286209857397,347.00355567281525,Chlorinated,43.77213259961433,43.730675479541574,1002.8998885260605,27.037242480571415,2581.5278889579176,High
Treated Supply,80.23251596769083,8.129219162663352,13.92596421333506,12.39080639216238,251.40428287915475,Filtered,42.13184544504003,53.406252803956264,1137.6409382049844,21.776095680504422,4089.940028155541,High
Treated Supply,104.52738867580544,13.37984141144735,14.825680125463217,27.24418451090656,177.64539208019477,None,37.33407049808834,43.519086992898934,1001.789494253007,35.55296833311996,1518.2151763818345,High
Open Well,62.52434192698945,14.424331987242438,21.869365102316955,15.27113763208073,217.56523764715843,None,40.37295740667922,45.54266248643495,1278.9612228789779,37.261227775126905,2719.987634825846,High
River,80.51676184368505,9.54628795276161,15.246802885519635,26.668379153565716,161.8264611430469,Filtered,50.05828343631282,33.71115249069783,1490.3409805269612,26.706950043566763,4090.2622760310264,High
Treated Supply,107.36439396961282,14.058840367714623,16.96389559027593,26.181609595542717,233.48908657457497,Filtered,50.78694592359558,46.36219642470202,1406.8628126494127,33.74456375094734,2321.6986294762605,High
Treated Supply,64.9128817780433,8.910059782285787,23.968456429894374,13.810063942811079,375.41751496698356,None,47.160600341152275,39.16882390314741,1087.7318524330246,34.632877611100525,4445.9111056544625,High
River,82.72629005868188,12.121092826478069,23.54576045745336,28.43546705341938,378.16585607636256,None,41.0883725208791,42.079591777687696,1167.5542057372588,25.54352294384498,3742.496478028409,High
Open Well,107.30070700362342,6.402687737199375,18.057414963783305,18.98220060221611,484.0121100547207,Filtered,54.79828177719651,44.05481216503967,902.8398892527589,34.09852877477983,4237.359792236591,High
Treated Supply,86.63574015817984,13.71313937993028,24.836753374203724,18.37433439154811,415.0685768636511,Chlorinated,41.56969864649647,33.29800260731237,1352.5621185102268,37.44562799648732,1657.5892338635374,High
River,98.10689408393812,13.300560596533346,21.78985358882413,18.37665360274277,499.1923404164601,None,46.88841520425771,31.11660727809167,956.159326100537,37.46492822251681,3419.376046437682,High
Treated Supply,70.06708500808189,9.960700805736334,18.765395503722875,19.235185043730333,347.744330810542,Filtered,48.163220890720595,30.405533125118584,1091.1819951817013,26.07738046204538,3807.236651711558,High
River,61.87717425064714,9.449036577681415,20.37918174006245,17.13446578321353,472.06569492149487,Chlorinated,52.825383934725,30.760851727647307,1174.2006028013363,37.48010063641797,2394.500980778404,High
Treated Supply,113.27050016318739,14.115865194887585,17.65382005843672,15.736828623209242,282.981312804024,Filtered,35.489483682874074,30.835603645958187,1251.4693156180588,23.58690779682057,3958.2907539659413,High
Open Well,67.18257648745788,7.041215566996307,23.831922719019417,23.964483819941993,159.3752494418746,None,53.323170826269106,38.677938272353295,1425.0756103699475,35.35591502946596,2218.1771612081634,High
Open Well,60.00400255556185,11.796332364687903,23.239176339842675,17.091589361886736,435.46437594686677,None,40.12036728184992,31.708518352590737,1383.6489353045968,28.862767541406342,2280.2916670156437,High
River,100.3557479611848,13.287574387008588,14.762192792980287,13.060203980538411,455.29554461173683,Filtered,43.71714135703001,39.59193409567429,1121.0365105984604,32.11012137242053,3324.481808424856,High
River,68.15007144877703,13.254062964476521,22.825842966139856,28.002521782455542,405.3841876376133,Filtered,40.86186868272009,44.44464854834844,1154.144465551304,23.140576110642996,3469.0326313192472,High
River,72.5414862036727,11.847952285843041,24.164029102731803,13.272263280335041,282.53686542217736,Filtered,48.23405206351718,50.29615315272922,1322.5324556511275,20.998714830607508,3140.9919243886247,High
Treated Supply,78.94430596455402,7.278753791105522,17.979919714299413,24.502718706209105,450.5652728175596,Filtered,51.55058385679841,52.13462528245827,1214.7123946910897,26.23864245134926,3415.6329294748175,High
Open Well,116.33443603787074,10.01447933606672,13.981503270307497,27.035998378020196,281.6508199118498,Chlorinated,40.742731877909044,34.165201022073695,958.9456813714032,23.718093168458772,3356.6852152441297,High
Treated Supply,102.36293700752685,8.487146879478797,23.773848397276346,23.35255726502764,313.2239952551302,Chlorinated,53.886484413353685,46.4787507329195,1307.170601809051,21.596999448703592,4886.742958640303,High
Treated Supply,98.40693051966603,6.237925960041255,22.74601446795088,13.978424666707104,465.80537888329366,None,32.50479442690333,47.644716407894435,1336.2659844932964,36.376138815137566,2722.3877610101026,High
Treated Supply,69.21554507506632,13.146342477940557,20.257398069793474,16.887302968064795,250.9123624764336,Chlorinated,43.04106964496154,39.11051367884477,1073.8757538807085,27.613047319657362,1703.355927142762,High
Open Well,70.04027371273993,12.590186350448281,23.961832478457808,12.719779404155485,407.986824327246,Chlorinated,47.994444878080344,41.332759745112924,1437.7729584506528,26.260206016642858,3183.176107143898,High
Open Well,88.92106452032456,10.65198979482303,19.091228262617943,17.661454815361672,499.41195128379894,Chlorinated,50.319614360181106,52.42328857276435,1201.8388643813882,34.5580754122495,3461.259094974306,High
Treated Supply,107.96801966267793,13.443754451403283,19.13601435316078,15.548949605661122,172.14250527391408,None,36.2705997100542,45.62337707714753,1470.3637862974037,36.76809442699772,4562.8029435110175,High
River,104.00250113527926,14.893177981569352,18.115761607217102,12.809420333728639,215.45444398644,Chlorinated,38.689889217985275,48.33283528549077,1375.8548780351102,29.553963829997254,1968.3988558390424,High
River,103.4011682272484,9.727070039780367,22.063337102134003,17.752843035214838,372.122456713548,Filtered,33.791413165291054,48.64769925024871,1194.7633944388851,22.397602726725346,4992.84256412564,High
Treated Supply,96.49882015873557,13.312259524403963,13.201022687693982,23.257095004965713,277.4564635422358,Filtered,41.60036758722735,44.87560388985491,1429.575764032574,33.27116782031362,4825.043264871532,High
Open Well,75.13423221983474,11.528764677439657,13.121745669262843,28.39303153126777,290.57255845930644,Chlorinated,54.66080408181257,54.28598941485092,1427.0514668663438,37.21874525598153,2147.3832443045367,High
Open Well,80.12983846397198,13.611132454026784,12.186435678677569,12.311607889642023,217.0437679481169,Chlorinated,47.28434477737038,31.404007656427208,1318.2538437357603,34.09906719410448,4697.876771712972,High
River,117.74607565432686,13.494506384741968,18.290615586747094,18.19706950875515,307.14752587816747,Chlorinated,48.82807097510233,47.83750451634319,1028.590457938331,31.04598066392482,3751.861365835991,High
Treated Supply,83.99032279083048,8.014929579377757,13.020358267378263,14.850098426367591,323.76264733076744,Chlorinated,44.114568117453615,34.30798436471277,902.6167818347291,28.588047485366225,2799.738840272583,High
